filename,xmin,ymin,xmax,ymax,has_liquid,liquid_level,liquid_class,pose,liquid_type,source
weak_bislari-water_63_11zon.jpeg,189,3,327,505,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bislari-water_63_11zon.jpeg
weak_bisleri-1_71_11zon.jpeg,742,233,854,532,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-1_71_11zon.jpeg
weak_bisleri-250ml-48bottles_45_11zon.jpeg,202,87,313,409,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-250ml-48bottles_45_11zon.jpeg
weak_bisleri-300ml-glass-bottle-500x500_75_11zon.jpeg,161,163,258,490,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-300ml-glass-bottle-500x500_75_11zon.jpeg
weak_Bisleri-_-1-ltr-1-1-300x300.png,114,31,182,272,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bisleri-_-1-ltr-1-1-300x300.png
weak_Bisleri-_-1-ltr-1-1_65_11zon.jpeg,236,63,377,561,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bisleri-_-1-ltr-1-1_65_11zon.jpeg
weak_Bisleri-_-250ml-1-1.png,232,100,383,556,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bisleri-_-250ml-1-1.png
weak_bisleri-box-bottle_77_11zon.jpeg,124,57,177,249,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-box-bottle_77_11zon.jpeg
weak_bisleri-fake-bottels_6113b98af2628_46_11zon.jpeg,230,26,387,446,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-fake-bottels_6113b98af2628_46_11zon.jpeg
weak_bisleri-mineral-water-06-01-21-4-219986630-to83b.png,166,89,290,546,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-mineral-water-06-01-21-4-219986630-to83b.png
weak_bisleri-mineral-water1l_79_11zon.jpeg,177,51,330,538,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-mineral-water1l_79_11zon.jpeg
weak_bisleri-packaged-drinking-water-250-ml-product-images-o490087986-p490087986-3-202203150247_81_11zon.jpeg,199,2,402,489,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-packaged-drinking-water-250-ml-product-images-o490087986-p490087986-3-202203150247_81_11zon.jpeg
weak_bisleri-packaged-drinking-water-500-ml-product-images-o490007752-p490007752-0-202203170614_82_11zon.jpeg,126,13,308,593,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-packaged-drinking-water-500-ml-product-images-o490007752-p490007752-0-202203170614_82_11zon.jpeg
weak_Bisleri-Rockstar-Drinking-Water-300-ml_48_11zon.jpeg,149,100,338,377,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bisleri-Rockstar-Drinking-Water-300-ml_48_11zon.jpeg
weak_bisleri-rockstar_47_11zon.jpeg,0,0,681,400,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-rockstar_47_11zon.jpeg
weak_bisleri-water_49_11zon.jpeg,527,71,645,479,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri-water_49_11zon.jpeg
weak_Bisleri_1ltr_Tamil.png,18,9,523,1838,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bisleri_1ltr_Tamil.png
weak_Bisleri_43_11zon.jpeg,757,23,971,687,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bisleri_43_11zon.jpeg
weak_bisleri_500ml_mineral_water_bottle.png,76,61,118,226,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bisleri_500ml_mineral_water_bottle.png
weak_bottled-water-bottle-plastic-grocery-store-1200x628-facebook_87_11zon.jpeg,130,273,323,623,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bottled-water-bottle-plastic-grocery-store-1200x628-facebook_87_11zon.jpeg
weak_bottled-water-bottle-plastic-grocery-store-1296x728-header-1296x728_52_11zon.jpeg,142,300,351,727,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/bottled-water-bottle-plastic-grocery-store-1296x728-header-1296x728_52_11zon.jpeg
weak_brand-bisleri-spotlight-03_89_11zon.jpeg,350,49,563,580,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/brand-bisleri-spotlight-03_89_11zon.jpeg
weak_Bvvvi_33_11zon.jpeg,334,98,615,903,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Bvvvi_33_11zon.jpeg
weak_cartoon-plastic-water-bottle-clip-art-vector_csp94674262_54_11zon.jpeg,0,0,212,519,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/cartoon-plastic-water-bottle-clip-art-vector_csp94674262_54_11zon.jpeg
weak_CERAMIC-STOPPERS6954-1-1_90_11zon.jpeg,1197,109,1404,897,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/CERAMIC-STOPPERS6954-1-1_90_11zon.jpeg
weak_claier-water-2142375323-2nhalo94_55_11zon.jpeg,189,112,418,754,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/claier-water-2142375323-2nhalo94_55_11zon.jpeg
weak_close-up-detail-of-buxton-natural-mineral-water-bottle-and-label-2BJCP6X_57_11zon.jpeg,0,2,548,1283,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/close-up-detail-of-buxton-natural-mineral-water-bottle-and-label-2BJCP6X_57_11zon.jpeg
weak_cLv94w2ivY_Bisleri20Packaged20Drinking20Water_58_11zon.jpeg,0,0,600,600,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/cLv94w2ivY_Bisleri20Packaged20Drinking20Water_58_11zon.jpeg
weak_Custom-Logo-Beer-Bottles-Sport-Water-Glass-Clear-Drink-Water-Bottle-Aesthetic-Glass-Water-Bottle_59_11zon.jpeg,225,62,353,344,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Custom-Logo-Beer-Bottles-Sport-Water-Glass-Clear-Drink-Water-Bottle-Aesthetic-Glass-Water-Bottle_59_11zon.jpeg
weak_d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo2_62_11zon.jpeg,1021,300,1403,1843,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo2_62_11zon.jpeg
weak_d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo_61_11zon.jpeg,786,277,895,619,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/d-blue-cap-healthy-drink-collection-of-plastic-bottle-with-full-liquid-photo_61_11zon.jpeg
weak_d-image-plastic-water-bottle-blank-background-vector-illustration_1284-67608_64_11zon.jpeg,136,55,290,392,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/d-image-plastic-water-bottle-blank-background-vector-illustration_1284-67608_64_11zon.jpeg
weak_depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon.jpeg,259,119,711,1564,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon.jpeg
weak_depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon_2_11zon.jpeg,259,118,711,1564,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/depositphotos_390364646-stock-photo-small-bottle-of-mineral-water_63_11zon_2_11zon.jpeg
weak_Dino-mobile-banner_91_11zon.jpeg,49,285,150,608,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Dino-mobile-banner_91_11zon.jpeg
weak_disposable-transparent-plastic-mineral-water-bottle-mockup_47987-4284_65_11zon.jpeg,0,0,626,470,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/disposable-transparent-plastic-mineral-water-bottle-mockup_47987-4284_65_11zon.jpeg
weak_download (17)_93_11zon.jpeg,144,1,193,165,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/download (17)_93_11zon.jpeg
weak_download (19)_94_11zon.jpeg,180,9,228,100,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/download (19)_94_11zon.jpeg
weak_download (8)_92_11zon.jpeg,0,0,224,225,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/download (8)_92_11zon.jpeg
weak_drink-water-beverage-bottle-transparent-png.png,337,106,617,895,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/drink-water-beverage-bottle-transparent-png.png
weak_drinking-water-bottle-png-7.png,0,0,320,320,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/drinking-water-bottle-png-7.png
weak_empty-clear-drinking-water-bottle-studio-shot-isolated-on-white-background-J7YDN2_66_11zon.jpeg,494,226,803,1279,0,none,0,unknown,none,folder_yolo:Full  Water level/Full  Water level/empty-clear-drinking-water-bottle-studio-shot-isolated-on-white-background-J7YDN2_66_11zon.jpeg
weak_er-beneficial-for-the-brain-and-can-help-improve-cognitive-function-368-w300_97_11zon.jpeg,88,59,214,269,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/er-beneficial-for-the-brain-and-can-help-improve-cognitive-function-368-w300_97_11zon.jpeg
weak_FExdg_zVEAcs2Fz_101_11zon.jpeg,971,137,1094,587,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/FExdg_zVEAcs2Fz_101_11zon.jpeg
weak_filled-mineral-water-bottle-500x500_102_11zon.jpeg,176,15,313,476,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/filled-mineral-water-bottle-500x500_102_11zon.jpeg
weak_filled-mineral-water-bottle-500x500_102_11zon_3_11zon.jpeg,176,14,313,476,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/filled-mineral-water-bottle-500x500_102_11zon_3_11zon.jpeg
weak_fO4Ttp-water-bottle-vector.png,96,56,293,586,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/fO4Ttp-water-bottle-vector.png
weak_focused_163007552-stock-photo-row-transparent-water-bottles-white_69_11zon.jpeg,60,217,635,1753,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/focused_163007552-stock-photo-row-transparent-water-bottles-white_69_11zon.jpeg
weak_forbes-water-bottle-shifting-grounds-nature-5.png,223,91,390,600,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/forbes-water-bottle-shifting-grounds-nature-5.png
weak_free-png-plastic-water-bottle-png-11519803083hnhiljypmg.png,272,17,567,859,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/free-png-plastic-water-bottle-png-11519803083hnhiljypmg.png
weak_front-view-of-big-plastic-water-bottle-with-blank-label-ioslated-on-HC3GTA_70_11zon.jpeg,180,126,653,1160,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/front-view-of-big-plastic-water-bottle-with-blank-label-ioslated-on-HC3GTA_70_11zon.jpeg
weak_g-water-transparent-vector-illustration-isolated-on-white-background-2DTWCP0_71_11zon.jpeg,906,267,1171,1128,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/g-water-transparent-vector-illustration-isolated-on-white-background-2DTWCP0_71_11zon.jpeg
weak_GettyImages-84588407-f290ded_104_11zon.jpeg,490,10,663,522,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/GettyImages-84588407-f290ded_104_11zon.jpeg
weak_H3025331bc6ea44cb920d05cfcfac92f7x_72_11zon.jpeg,468,192,648,928,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/H3025331bc6ea44cb920d05cfcfac92f7x_72_11zon.jpeg
weak_hd-hand-holding-water-plastic-bottle-png-31625532532xqlew4dnsf.png,162,6,363,389,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/hd-hand-holding-water-plastic-bottle-png-31625532532xqlew4dnsf.png
weak_Hd6e5a8bef9e94fd4b5ad9fc7b693ed84n_73_11zon.jpeg,249,163,405,596,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Hd6e5a8bef9e94fd4b5ad9fc7b693ed84n_73_11zon.jpeg
weak_ill-water-transparent-bottle-still-water-isolated-white-background-154615392_74_11zon.jpeg,99,49,320,846,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/ill-water-transparent-bottle-still-water-isolated-white-background-154615392_74_11zon.jpeg
weak_image19.jpeg,0,0,139,362,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/image19.jpeg
weak_images (1)_117_11zon.jpeg,66,15,143,222,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (1)_117_11zon.jpeg
weak_images (10)_120_11zon.jpeg,129,23,170,108,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (10)_120_11zon.jpeg
weak_images (11)_121_11zon.jpeg,92,22,147,202,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (11)_121_11zon.jpeg
weak_images (12)_122_11zon.jpeg,101,22,146,167,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (12)_122_11zon.jpeg
weak_images (13)_123_11zon.jpeg,4,47,249,137,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (13)_123_11zon.jpeg
weak_images (14)_124_11zon.jpeg,0,0,225,225,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (14)_124_11zon.jpeg
weak_images (18)_125_11zon.jpeg,158,35,201,204,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (18)_125_11zon.jpeg
weak_images (19)_126_11zon.jpeg,100,2,152,176,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (19)_126_11zon.jpeg
weak_images (2)_118_11zon.jpeg,192,51,229,139,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (2)_118_11zon.jpeg
weak_images (21)_127_11zon.jpeg,0,0,225,225,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (21)_127_11zon.jpeg
weak_images (22)_128_11zon.jpeg,162,9,204,178,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (22)_128_11zon.jpeg
weak_images (4)_119_11zon.jpeg,122,23,174,220,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images (4)_119_11zon.jpeg
weak_images111_199_11zon.jpeg,130,4,168,143,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images111_199_11zon.jpeg
weak_images119_203_11zon.jpeg,0,0,221,228,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images119_203_11zon.jpeg
weak_images120_204_11zon.jpeg,0,0,262,192,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images120_204_11zon.jpeg
weak_images123_207_11zon.jpeg,86,55,144,218,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images123_207_11zon.jpeg
weak_images127_210_11zon.jpeg,66,51,113,187,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images127_210_11zon.jpeg
weak_images132_213_11zon.jpeg,19,80,116,353,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images132_213_11zon.jpeg
weak_images134_215_11zon.jpeg,32,38,145,231,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images134_215_11zon.jpeg
weak_images135_216_11zon.jpeg,61,51,163,216,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images135_216_11zon.jpeg
weak_images167_237_11zon.jpeg,48,8,157,202,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images167_237_11zon.jpeg
weak_images169_238_11zon.jpeg,0,0,225,225,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images169_238_11zon.jpeg
weak_images170_239_11zon.jpeg,75,121,101,183,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images170_239_11zon.jpeg
weak_images174_241_11zon.jpeg,149,2,213,187,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images174_241_11zon.jpeg
weak_images177_242_11zon.jpeg,13,39,137,287,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images177_242_11zon.jpeg
weak_images188_250_11zon.jpeg,188,12,248,180,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images188_250_11zon.jpeg
weak_images18_137_11zon.jpeg,48,35,98,160,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images18_137_11zon.jpeg
weak_images190_251_11zon.jpeg,88,44,136,213,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images190_251_11zon.jpeg
weak_images190_79_11zon.jpeg,35,9,186,229,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images190_79_11zon.jpeg
weak_images197_254_11zon.jpeg,77,13,131,182,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images197_254_11zon.jpeg
weak_images198_255_11zon.jpeg,56,34,102,135,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images198_255_11zon.jpeg
weak_images213_262_11zon.jpeg,231,33,262,141,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images213_262_11zon.jpeg
weak_images219_265_11zon.jpeg,0,0,262,192,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images219_265_11zon.jpeg
weak_images222_267_11zon.jpeg,81,63,174,202,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images222_267_11zon.jpeg
weak_images223_268_11zon.jpeg,46,36,89,60,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images223_268_11zon.jpeg
weak_images229_271_11zon.jpeg,126,22,180,106,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images229_271_11zon.jpeg
weak_images235_274_11zon.jpeg,62,64,100,198,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images235_274_11zon.jpeg
weak_images250_284_11zon.jpeg,0,1,130,383,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images250_284_11zon.jpeg
weak_images259_287_11zon.jpeg,83,5,159,283,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images259_287_11zon.jpeg
weak_images26_144_11zon.jpeg,3,3,112,400,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images26_144_11zon.jpeg
weak_images271_296_11zon.jpeg,224,13,275,134,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images271_296_11zon.jpeg
weak_images275_297_11zon.jpeg,9,39,55,128,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images275_297_11zon.jpeg
weak_images276_298_11zon.jpeg,70,34,121,183,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images276_298_11zon.jpeg
weak_images277_299_11zon.jpeg,0,0,190,266,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images277_299_11zon.jpeg
weak_images278_300_11zon.jpeg,87,38,139,213,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images278_300_11zon.jpeg
weak_images27_76_11zon.jpeg,0,1,106,187,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images27_76_11zon.jpeg
weak_images282_303_11zon.jpeg,96,41,149,195,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images282_303_11zon.jpeg
weak_images293_308_11zon.jpeg,59,0,136,99,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images293_308_11zon.jpeg
weak_images296_311_11zon.jpeg,24,1,144,257,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images296_311_11zon.jpeg
weak_images2_129_11zon.jpeg,128,142,207,191,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images2_129_11zon.jpeg
weak_images312_322_11zon.jpeg,5,37,64,277,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images312_322_11zon.jpeg
weak_images318_325_11zon.jpeg,1,3,271,182,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images318_325_11zon.jpeg
weak_images322_327_11zon.jpeg,79,27,145,130,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images322_327_11zon.jpeg
weak_images32_148_11zon.jpeg,18,117,62,267,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images32_148_11zon.jpeg
weak_images332_334_11zon.jpeg,3,6,225,225,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images332_334_11zon.jpeg
weak_images333_335_11zon.jpeg,95,22,143,161,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images333_335_11zon.jpeg
weak_images334_336_11zon.jpeg,166,74,200,175,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images334_336_11zon.jpeg
weak_images341_340_11zon.jpeg,23,189,64,259,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images341_340_11zon.jpeg
weak_images343_342_11zon.jpeg,108,15,174,176,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images343_342_11zon.jpeg
weak_images345_343_11zon.jpeg,190,28,232,140,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images345_343_11zon.jpeg
weak_images347_345_11zon.jpeg,187,23,215,129,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images347_345_11zon.jpeg
weak_images353_349_11zon.jpeg,8,99,177,246,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images353_349_11zon.jpeg
weak_images356_351_11zon.jpeg,175,105,219,182,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images356_351_11zon.jpeg
weak_images360_354_11zon.jpeg,0,0,293,172,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images360_354_11zon.jpeg
weak_images367_358_11zon.jpeg,20,2,122,312,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images367_358_11zon.jpeg
weak_images373_362_11zon.jpeg,0,121,90,271,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images373_362_11zon.jpeg
weak_images374_363_11zon.jpeg,55,1,253,188,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images374_363_11zon.jpeg
weak_images375_364_11zon.jpeg,104,33,160,185,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images375_364_11zon.jpeg
weak_images381_367_11zon.jpeg,1,51,77,178,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images381_367_11zon.jpeg
weak_images38_152_11zon.jpeg,79,0,134,173,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images38_152_11zon.jpeg
weak_images397_378_11zon.jpeg,171,52,220,164,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images397_378_11zon.jpeg
weak_images398_379_11zon.jpeg,155,50,188,192,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images398_379_11zon.jpeg
weak_images399_380_11zon.jpeg,97,23,146,191,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images399_380_11zon.jpeg
weak_images407_384_11zon.jpeg,18,170,50,272,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images407_384_11zon.jpeg
weak_images430_395_11zon.jpeg,0,0,286,176,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images430_395_11zon.jpeg
weak_images435_398_11zon.jpeg,64,130,123,222,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images435_398_11zon.jpeg
weak_images438_401_11zon.jpeg,183,16,262,190,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images438_401_11zon.jpeg
weak_images444_404_11zon.jpeg,111,55,168,260,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images444_404_11zon.jpeg
weak_images44_157_11zon.jpeg,73,7,121,169,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images44_157_11zon.jpeg
weak_images483_423_11zon.jpeg,116,2,185,179,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images483_423_11zon.jpeg
weak_images487_425_11zon.jpeg,5,208,58,265,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images487_425_11zon.jpeg
weak_images48_161_11zon.jpeg,167,46,204,155,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images48_161_11zon.jpeg
weak_images49_162_11zon.jpeg,113,34,165,220,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images49_162_11zon.jpeg
weak_images527_449_11zon.jpeg,65,14,128,217,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images527_449_11zon.jpeg
weak_images52_163_11zon.jpeg,13,70,64,166,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images52_163_11zon.jpeg
weak_images569_472_11zon.jpeg,89,7,300,165,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images569_472_11zon.jpeg
weak_images56_77_11zon.jpeg,175,16,222,188,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images56_77_11zon.jpeg
weak_images5_131_11zon.jpeg,199,58,252,165,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images5_131_11zon.jpeg
weak_images63_168_11zon.jpeg,55,75,91,166,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images63_168_11zon.jpeg
weak_images65_169_11zon.jpeg,114,11,181,170,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images65_169_11zon.jpeg
weak_images66_170_11zon.jpeg,20,91,49,196,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images66_170_11zon.jpeg
weak_images73_175_11zon.jpeg,47,3,116,223,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images73_175_11zon.jpeg
weak_images77_178_11zon.jpeg,128,3,174,166,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images77_178_11zon.jpeg
weak_images7_132_11zon.jpeg,171,2,212,191,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images7_132_11zon.jpeg
weak_images98_191_11zon.jpeg,7,56,70,167,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/images98_191_11zon.jpeg
weak_IMG20221210152610_4_11zon.jpeg,599,503,1398,3616,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221210152610_4_11zon.jpeg
weak_IMG20221210152612_5_11zon.jpeg,571,441,1376,3510,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221210152612_5_11zon.jpeg
weak_IMG20221226130625_6_11zon.jpeg,692,1017,1313,3265,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221226130625_6_11zon.jpeg
weak_IMG20221226130626_7_11zon.jpeg,741,958,1361,3191,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221226130626_7_11zon.jpeg
weak_IMG20221226130635_8_11zon.jpeg,642,424,1372,3160,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221226130635_8_11zon.jpeg
weak_IMG20221226130925_9_11zon.jpeg,359,2957,2013,4477,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221226130925_9_11zon.jpeg
weak_IMG20221226130928_10_11zon.jpeg,422,2912,2014,4479,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/IMG20221226130928_10_11zon.jpeg
weak_INbQDDgavbLjLXAcTiZU_478_11zon.jpeg,426,26,564,507,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/INbQDDgavbLjLXAcTiZU_478_11zon.jpeg
